Year,Trip Number,Effort Number,ADFG Number,Vessel Name,Groundline Diameter Inches,Pot Spacing Feet,Date Left Port,Sell Date,Trip Target Species Code,Trip Target Species,Groundfish Stat Area,Groundfish Management Area Code,Number of Pots,Average Depth Fathoms,Species,Species Code,Disposition,Disposition Code,Numbers,Pounds
2017,4004,1,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-25 00:00:00,710,Sablefish,315531,SSEI,26,260,Sablefish,710,Retained,01,,1400
2017,4004,2,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-25 00:00:00,710,Sablefish,315531,SSEI,26,240,Sablefish,710,Retained,01,,1600
2017,4004,3,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-25 00:00:00,710,Sablefish,315531,SSEI,26,235,Sablefish,710,Retained,01,,1600
2017,4004,4,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-25 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,2500
2017,4004,5,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-25 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,3500
2017,4004,6,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-25 00:00:00,710,Sablefish,315502,SSEI,26,230,Sablefish,710,Retained,01,,3000
2017,4004,7,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-25 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,2000
2017,4005,1,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-28 00:00:00,710,Sablefish,315531,SSEI,26,250,Sablefish,710,Retained,01,,2700
2017,4005,2,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-28 00:00:00,710,Sablefish,315531,SSEI,26,240,Sablefish,710,Retained,01,,800
2017,4005,3,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-28 00:00:00,710,Sablefish,315502,SSEI,26,270,Sablefish,710,Retained,01,,2000
2017,4005,4,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-28 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1200
2017,4005,5,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-28 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1400
2017,4005,6,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-28 00:00:00,710,Sablefish,315502,SSEI,26,270,Sablefish,710,Retained,01,,2200
2017,4005,7,44862,SABRINA,0.75,240,2017-09-22 00:00:00,2017-09-28 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,3000
2017,4006,1,44862,SABRINA,0.75,240,2017-09-24 00:00:00,2017-09-29 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1500
2017,4006,2,44862,SABRINA,0.75,240,2017-09-24 00:00:00,2017-09-29 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,800
2017,4006,3,44862,SABRINA,0.75,240,2017-09-24 00:00:00,2017-09-29 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,800
2017,4006,4,44862,SABRINA,0.75,240,2017-09-24 00:00:00,2017-09-29 00:00:00,710,Sablefish,315531,SSEI,26,263,Sablefish,710,Released (Quota Limit),03,,3000
2017,4008,1,45052,ERIKA ANN,0.56,198,2017-10-15 00:00:00,2017-10-20 00:00:00,710,Sablefish,325531,SSEI,24,220,Sablefish,710,Retained,01,,77
2017,4008,2,45052,ERIKA ANN,0.56,198,2017-10-15 00:00:00,2017-10-20 00:00:00,710,Sablefish,325531,SSEI,26,230,Sablefish,710,Retained,01,,400
2017,4008,3,45052,ERIKA ANN,0.56,198,2017-10-15 00:00:00,2017-10-20 00:00:00,710,Sablefish,325531,SSEI,24,230,Sablefish,710,Retained,01,,170
2017,4008,4,45052,ERIKA ANN,0.56,198,2017-10-15 00:00:00,2017-10-20 00:00:00,710,Sablefish,325531,SSEI,45,215,Sablefish,710,Retained,01,,950
2018,4001,1,44862,SABRINA,0.75,240,2018-09-20 00:00:00,2018-09-25 00:00:00,710,Sablefish,315531,SSEI,26,260,Sablefish,710,Retained,01,,1200
2018,4001,2,44862,SABRINA,0.75,240,2018-09-20 00:00:00,2018-09-25 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,1200
2018,4001,3,44862,SABRINA,0.75,240,2018-09-20 00:00:00,2018-09-25 00:00:00,710,Sablefish,315531,SSEI,26,250,Sablefish,710,Retained,01,,1400
2018,4001,4,44862,SABRINA,0.75,240,2018-09-20 00:00:00,2018-09-25 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,1300
2018,4001,5,44862,SABRINA,0.75,240,2018-09-20 00:00:00,2018-09-25 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,2100
2018,4001,6,44862,SABRINA,0.75,240,2018-09-20 00:00:00,2018-09-25 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,700
2018,4001,7,44862,SABRINA,0.75,240,2018-09-20 00:00:00,2018-09-25 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1000
2018,4001,8,44862,SABRINA,0.75,240,2018-09-20 00:00:00,2018-09-25 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,4000
2018,4002,1,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,1200
2018,4002,2,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,800
2018,4002,3,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315531,SSEI,26,240,Sablefish,710,Retained,01,,800
2018,4002,4,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,1200
2018,4002,5,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,1500
2018,4002,6,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315502,SSEI,26,230,Sablefish,710,Retained,01,,600
2018,4002,7,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1100
2018,4002,8,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,3600
2018,4002,9,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,1000
2018,4002,10,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,1200
2018,4002,11,44862,SABRINA,0.75,240,2018-09-23 00:00:00,2018-09-27 00:00:00,710,Sablefish,315531,SSEI,26,250,Sablefish,710,Retained,01,,900
2018,4003,1,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1600
2018,4003,2,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1400
2018,4003,3,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,230,Sablefish,710,Retained,01,,900
2018,4003,4,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,1300
2018,4003,5,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,2000
2018,4003,6,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315531,SSEI,26,240,Sablefish,710,Retained,01,,1200
2018,4003,7,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315531,SSEI,26,280,Sablefish,710,Retained,01,,1800
2018,4003,8,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1200
2018,4003,9,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1100
2018,4003,10,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1500
2018,4003,11,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,500
2018,4003,12,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1000
2018,4003,13,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1000
2018,4003,14,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,800
2018,4003,15,44862,SABRINA,0.75,240,2018-09-26 00:00:00,2018-09-30 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,500
2018,4004,1,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315531,SSEI,26,280,Sablefish,710,Retained,01,,1500
2018,4004,2,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1100
2018,4004,3,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1200
2018,4004,4,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315531,SSEI,26,240,Sablefish,710,Retained,01,,400
2018,4004,5,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,700
2018,4004,6,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,2000
2018,4004,7,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,400
2018,4004,8,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315531,SSEI,26,260,Sablefish,710,Retained,01,,400
2018,4004,9,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,700
2018,4004,10,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,700
2018,4004,11,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,700
2018,4004,12,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,900
2018,4004,13,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,600
2018,4004,14,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,400
2018,4004,15,44862,SABRINA,0.75,240,2018-09-28 00:00:00,2018-10-03 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,800
2018,4005,1,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,1400
2018,4005,2,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,800
2018,4005,3,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1200
2018,4005,4,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1800
2018,4005,5,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,800
2018,4005,6,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315531,SSEI,26,300,Sablefish,710,Retained,01,,2000
2018,4005,7,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,325531,SSEI,26,260,Sablefish,710,Retained,01,,800
2018,4005,8,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,325531,SSEI,26,300,Sablefish,710,Retained,01,,600
2018,4005,9,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315531,SSEI,26,280,Sablefish,710,Retained,01,,1400
2018,4005,10,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315531,SSEI,26,300,Sablefish,710,Retained,01,,2000
2018,4005,11,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1200
2018,4005,12,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1800
2018,4005,13,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1000
2018,4005,14,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1000
2018,4005,15,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315531,SSEI,26,280,Sablefish,710,Retained,01,,1500
2018,4005,16,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-10 00:00:00,710,Sablefish,315531,SSEI,26,280,Sablefish,710,Retained,01,,1000
2018,4006,1,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,325531,SSEI,26,300,Sablefish,710,Retained,01,,1500
2018,4006,2,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,700
2018,4006,3,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1200
2018,4006,4,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315502,SSEI,26,265,Sablefish,710,Retained,01,,1200
2018,4006,5,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315531,SSEI,26,230,Sablefish,710,Retained,01,,1000
2018,4006,6,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315531,SSEI,26,280,Sablefish,710,Retained,01,,1300
2018,4006,7,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315531,SSEI,26,280,Sablefish,710,Retained,01,,1300
2018,4006,8,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,1100
2018,4006,9,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315531,SSEI,26,280,Sablefish,710,Retained,01,,1500
2018,4006,10,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315531,SSEI,26,300,Sablefish,710,Retained,01,,1200
2018,4006,11,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1200
2018,4006,12,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1500
2018,4006,13,44862,SABRINA,0.75,240,2018-10-08 00:00:00,2018-10-14 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,800
2018,4007,1,44862,SABRINA,0.75,240,2018-10-12 00:00:00,2018-10-17 00:00:00,710,Sablefish,325531,SSEI,26,300,Sablefish,710,Retained,01,,800
2018,4007,2,44862,SABRINA,0.75,240,2018-10-12 00:00:00,2018-10-17 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,500
2018,4007,3,44862,SABRINA,0.75,240,2018-10-12 00:00:00,2018-10-17 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,800
2018,4007,4,44862,SABRINA,0.75,240,2018-10-12 00:00:00,2018-10-17 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1100
2018,4007,5,44862,SABRINA,0.75,240,2018-10-12 00:00:00,2018-10-17 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,1000
2018,4007,6,44862,SABRINA,0.75,240,2018-10-12 00:00:00,2018-10-17 00:00:00,710,Sablefish,315531,SSEI,26,320,Sablefish,710,Retained,01,,900
2018,4008,1,44862,SABRINA,0.75,240,2018-10-13 00:00:00,2018-10-18 00:00:00,710,Sablefish,315531,SSEI,26,300,Sablefish,710,Retained,01,,1300
2018,4008,2,44862,SABRINA,0.75,240,2018-10-13 00:00:00,2018-10-18 00:00:00,710,Sablefish,315531,SSEI,26,290,Sablefish,710,Retained,01,,800
2018,4008,3,44862,SABRINA,0.75,240,2018-10-13 00:00:00,2018-10-18 00:00:00,710,Sablefish,315531,SSEI,26,300,Sablefish,710,Retained,01,,1200
2018,4009,1,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-06 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,600
2018,4009,2,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-06 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,600
2018,4009,3,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-06 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,800
2018,4009,4,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-06 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,1500
2018,4009,5,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-06 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,800
2018,4009,6,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-06 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,700
2018,4009,7,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-06 00:00:00,710,Sablefish,315531,SSEI,26,250,Sablefish,710,Retained,01,,500
2018,4009,8,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-06 00:00:00,710,Sablefish,315502,SSEI,26,270,Sablefish,710,Retained,01,,700
2018,4009,9,44862,SABRINA,0.75,240,2018-10-02 00:00:00,2018-10-06 00:00:00,710,Sablefish,325531,SSEI,26,260,Sablefish,710,Retained,01,,1100
2019,2101,1,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,2500
2019,2101,2,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,2400
2019,2101,3,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1300
2019,2101,4,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,2400
2019,2101,5,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,1500
2019,2101,6,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,2000
2019,2101,7,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,3000
2019,2101,8,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,3800
2019,2101,9,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,6000
2019,2101,10,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1800
2019,2101,11,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,1700
2019,2101,12,44862,SABRINA,0.75,240,2019-09-10 00:00:00,2019-09-17 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,1200
2019,2102,1,44862,SABRINA,0.75,240,2019-09-15 00:00:00,2019-09-20 00:00:00,710,Sablefish,315531,SSEI,26,240,Sablefish,710,Retained,01,,2400
2019,2102,2,44862,SABRINA,0.75,240,2019-09-15 00:00:00,2019-09-20 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,2400
2019,2102,3,44862,SABRINA,0.75,240,2019-09-15 00:00:00,2019-09-20 00:00:00,710,Sablefish,315502,SSEI,26,230,Sablefish,710,Retained,01,,1500
2019,2102,4,44862,SABRINA,0.75,240,2019-09-15 00:00:00,2019-09-20 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,1500
2019,2102,5,44862,SABRINA,0.75,240,2019-09-15 00:00:00,2019-09-20 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,2000
2019,2102,6,44862,SABRINA,0.75,240,2019-09-15 00:00:00,2019-09-20 00:00:00,710,Sablefish,315502,SSEI,26,230,Sablefish,710,Retained,01,,4800
2019,2102,7,44862,SABRINA,0.75,240,2019-09-15 00:00:00,2019-09-20 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,2000
2019,2102,8,44862,SABRINA,0.75,240,2019-09-15 00:00:00,2019-09-20 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,2000
2019,2102,9,44862,SABRINA,0.75,240,2019-09-15 00:00:00,2019-09-20 00:00:00,710,Sablefish,315531,SSEI,26,240,Sablefish,710,Retained,01,,2200
2019,2103,1,44862,SABRINA,0.75,240,2019-09-18 00:00:00,2019-09-23 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,2000
2019,2103,2,44862,SABRINA,0.75,240,2019-09-18 00:00:00,2019-09-23 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,2000
2019,2103,3,44862,SABRINA,0.75,240,2019-09-18 00:00:00,2019-09-23 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,1500
2019,2103,4,44862,SABRINA,0.75,240,2019-09-18 00:00:00,2019-09-23 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,1200
2019,2103,5,44862,SABRINA,0.75,240,2019-09-18 00:00:00,2019-09-23 00:00:00,710,Sablefish,315502,SSEI,26,230,Sablefish,710,Retained,01,,4000
2019,2103,6,44862,SABRINA,0.75,240,2019-09-18 00:00:00,2019-09-23 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,2200
2019,2103,7,44862,SABRINA,0.75,240,2019-09-18 00:00:00,2019-09-23 00:00:00,710,Sablefish,315531,SSEI,26,240,Sablefish,710,Retained,01,,1400
2019,2103,8,44862,SABRINA,0.75,240,2019-09-18 00:00:00,2019-09-23 00:00:00,710,Sablefish,315531,SSEI,26,260,Sablefish,710,Retained,01,,1200
2019,2103,9,44862,SABRINA,0.75,240,2019-09-18 00:00:00,2019-09-23 00:00:00,710,Sablefish,315531,SSEI,26,250,Sablefish,710,Retained,01,,1200
2019,2104,1,44862,SABRINA,0.75,240,2019-09-21 00:00:00,2019-09-27 00:00:00,710,Sablefish,315531,SSEI,26,250,Sablefish,710,Retained,01,,3000
2019,2104,2,44862,SABRINA,0.75,240,2019-09-21 00:00:00,2019-09-27 00:00:00,710,Sablefish,315531,SSEI,26,300,Sablefish,710,Retained,01,,2600
2019,2104,3,44862,SABRINA,0.75,240,2019-09-21 00:00:00,2019-09-27 00:00:00,710,Sablefish,315531,SSEI,26,270,Sablefish,710,Retained,01,,3500
2019,2104,4,44862,SABRINA,0.75,240,2019-09-21 00:00:00,2019-09-27 00:00:00,710,Sablefish,315502,SSEI,26,250,Sablefish,710,Retained,01,,3000
2019,2104,5,44862,SABRINA,0.75,240,2019-09-21 00:00:00,2019-09-27 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,2000
2019,2104,6,44862,SABRINA,0.75,240,2019-09-21 00:00:00,2019-09-27 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,1500
2019,2104,7,44862,SABRINA,0.75,240,2019-09-21 00:00:00,2019-09-27 00:00:00,710,Sablefish,315502,SSEI,26,240,Sablefish,710,Retained,01,,3000
2019,2104,8,44862,SABRINA,0.75,240,2019-09-21 00:00:00,2019-09-27 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,2000
2019,2104,9,44862,SABRINA,0.75,240,2019-09-21 00:00:00,2019-09-27 00:00:00,710,Sablefish,315502,SSEI,26,260,Sablefish,710,Retained,01,,3700
2019,2105,1,44862,SABRINA,0.75,240,2019-09-25 00:00:00,2019-09-30 00:00:00,710,Sablefish,315531,SSEI,26,260,Sablefish,710,Retained,01,,2800
2019,2105,2,44862,SABRINA,0.75,240,2019-09-25 00:00:00,2019-09-30 00:00:00,710,Sablefish,315531,SSEI,26,280,Sablefish,710,Retained,01,,1100
